
 Results 
=====

Correctly Classified Instances        1258               88.654  %
Incorrectly Classified Instances       161               11.346  %
Kappa statistic                          0.8835
K&B Relative Info Score             117367.5441 %
K&B Information Score                 6953.3037 bits      4.9001 bits/instance
Class complexity | order 0            8297.1524 bits      5.8472 bits/instance
Class complexity | scheme             2244.0174 bits      1.5814 bits/instance
Complexity improvement     (Sf)       6053.135  bits      4.2658 bits/instance
Mean absolute error                      0.0064
Root mean squared error                  0.0477
Relative absolute error                 32.8429 %
Root relative squared error             48.3455 %
Coverage of cases (0.95 level)          98.0973 %
Mean rel. region size (0.95 level)      11.2777 %
Total Number of Instances             1419     
=== Detailed Accuracy By Class ===

                 TP Rate  FP Rate  Precision  Recall   F-Measure  MCC      ROC Area  PRC Area  Class
                 0.000    0.000    0.000      0.000    0.000      0.000    0.995     0.216     79
                 1.000    0.000    1.000      1.000    1.000      1.000    1.000     1.000     80
                 0.964    0.001    0.931      0.964    0.947      0.946    1.000     0.995     81
                 1.000    0.000    1.000      1.000    1.000      1.000    1.000     1.000     82
                 0.000    0.002    0.000      0.000    0.000      -0.002   0.997     0.321     83
                 0.667    0.000    1.000      0.667    0.800      0.816    1.000     1.000     84
                 0.000    0.000    0.000      0.000    0.000      0.000    0.870     0.020     85
                 1.000    0.000    1.000      1.000    1.000      1.000    1.000     1.000     86
                 1.000    0.000    1.000      1.000    1.000      1.000    1.000     1.000     87
                 0.333    0.000    1.000      0.333    0.500      0.577    0.994     0.593     88
                 1.000    0.000    1.000      1.000    1.000      1.000    1.000     1.000     89
                 0.667    0.000    1.000      0.667    0.800      0.816    0.996     0.717     90
                 1.000    0.001    0.750      1.000    0.857      0.866    1.000     1.000     91
                 1.000    0.000    1.000      1.000    1.000      1.000    1.000     1.000     92
                 1.000    0.001    0.667      1.000    0.800      0.816    0.999     0.583     93
                 1.000    0.000    1.000      1.000    1.000      1.000    1.000     1.000     94
                 0.500    0.000    1.000      0.500    0.667      0.707    1.000     0.833     95
                 0.000    0.000    0.000      0.000    0.000      0.000    1.000     0.833     96
                 0.000    0.000    0.000      0.000    0.000      0.000    0.163     0.001     97
                 0.000    0.000    0.000      0.000    0.000      0.000    1.000     1.000     98
                 1.000    0.000    1.000      1.000    1.000      1.000    1.000     1.000     99
                 0.000    0.000    0.000      0.000    0.000      0.000    0.985     0.108     100
Weighted Avg.    0.887    0.004    0.884      0.887    0.879      0.879    0.990     0.914     
