
 Results 
=====

Correctly Classified Instances         982               69.2037 %
Incorrectly Classified Instances       437               30.7963 %
Kappa statistic                          0.6829
K&B Relative Info Score              88782.5    %
K&B Information Score                 5259.816  bits      3.7067 bits/instance
Class complexity | order 0            8297.1524 bits      5.8472 bits/instance
Class complexity | scheme            86231.5    bits     60.7692 bits/instance
Complexity improvement     (Sf)     -77934.3476 bits    -54.922  bits/instance
Mean absolute error                      0.0117
Root mean squared error                  0.0699
Relative absolute error                 60.033  %
Root relative squared error             70.7837 %
Coverage of cases (0.95 level)          93.2347 %
Mean rel. region size (0.95 level)      15.7104 %
Total Number of Instances             1419     
=== Detailed Accuracy By Class ===

                 TP Rate  FP Rate  Precision  Recall   F-Measure  MCC      ROC Area  PRC Area  Class
                 0.000    0.000    0.000      0.000    0.000      0.000    0.476     0.002     79
                 0.000    0.000    0.000      0.000    0.000      0.000    0.996     0.705     80
                 0.964    0.004    0.818      0.964    0.885      0.886    1.000     0.989     81
                 0.900    0.001    0.900      0.900    0.900      0.899    1.000     0.991     82
                 0.000    0.001    0.000      0.000    0.000      -0.001   0.787     0.013     83
                 0.000    0.000    0.000      0.000    0.000      0.000    0.997     0.491     84
                 0.000    0.001    0.000      0.000    0.000      -0.001   0.492     0.002     85
                 0.000    0.000    0.000      0.000    0.000      0.000    0.976     0.103     86
                 0.000    0.001    0.000      0.000    0.000      -0.002   0.804     0.036     87
                 0.000    0.000    0.000      0.000    0.000      0.000    0.444     0.002     88
                 0.667    0.000    1.000      0.667    0.800      0.816    0.999     0.810     89
                 0.000    0.000    0.000      0.000    0.000      0.000    0.801     0.033     90
                 0.000    0.001    0.000      0.000    0.000      -0.001   0.471     0.002     91
                 0.500    0.000    1.000      0.500    0.667      0.707    0.999     0.750     92
                 1.000    0.001    0.667      1.000    0.800      0.816    1.000     1.000     93
                 1.000    0.000    1.000      1.000    1.000      1.000    1.000     1.000     94
                 0.000    0.000    0.000      0.000    0.000      0.000    0.998     0.375     95
                 0.000    0.000    0.000      0.000    0.000      0.000    0.481     0.001     96
                 0.000    0.000    0.000      0.000    0.000      0.000    0.478     0.001     97
                 0.000    0.000    0.000      0.000    0.000      0.000    0.735     0.084     98
                 0.500    0.000    1.000      0.500    0.667      0.707    1.000     1.000     99
                 0.000    0.000    0.000      0.000    0.000      0.000    0.999     0.583     100
Weighted Avg.    0.692    0.009    0.661      0.692    0.660      0.661    0.949     0.743     
